Date,Open,High,Low,Close,Volume
2017-09-13,22103.470703125,22158.1796875,22095.7890625,22158.1796875,2918900
2017-09-14,22144.9609375,22216.439453125,22135.259765625,22203.48046875,2977800
2017-09-15,22252.439453125,22275.01953125,22214.51953125,22268.33984375,5275400
2017-09-18,22297.919921875,22355.619140625,22283.349609375,22331.349609375,3027400
2017-09-19,22349.69921875,22386.009765625,22340.7109375,22370.80078125,2955700
2017-09-20,22351.380859375,22413.259765625,22314.6796875,22412.58984375,3345600
2017-09-21,22414.01953125,22419.509765625,22356.55078125,22359.23046875,2873900
2017-09-22,22334.0703125,22364.310546875,22299.580078125,22349.58984375,2971400
2017-09-25,22320.470703125,22359.880859375,22219.109375,22296.08984375,3324300
2017-09-26,22322.029296875,22369.349609375,22279.51953125,22284.3203125,2859900
2017-09-27,22330.9296875,22371.099609375,22254.9296875,22340.7109375,3429000
2017-09-28,22306.830078125,22394.740234375,22288.970703125,22381.19921875,2630100
2017-09-29,22358.470703125,22405.630859375,22332.9609375,22405.08984375,2747900
2017-10-02,22423.470703125,22559.380859375,22416.0,22557.599609375,2685300
2017-10-03,22564.44921875,22646.3203125,22562.900390625,22641.669921875,2388300
2017-10-04,22645.669921875,22685.939453125,22632.80078125,22661.640625,2357300
2017-10-05,22669.080078125,22777.0390625,22655.140625,22775.390625,2464000
2017-10-06,22762.029296875,22773.669921875,22730.849609375,22773.669921875,2214500
2017-10-09,22779.73046875,22803.369140625,22739.380859375,22761.0703125,3107700
2017-10-10,22784.759765625,22850.509765625,22770.990234375,22830.6796875,3192700
2017-10-11,22827.650390625,22872.890625,22821.66015625,22872.890625,3160000
2017-10-12,22854.849609375,22884.8203125,22821.130859375,22841.009765625,2917900
2017-10-13,22876.4296875,22905.330078125,22855.9296875,22871.720703125,2595600
2017-10-16,22892.919921875,22960.119140625,22887.119140625,22956.9609375,2471800
2017-10-17,22952.41015625,23002.19921875,22948.23046875,22997.439453125,2730900
2017-10-18,23087.130859375,23172.9296875,23086.75,23157.599609375,2718700
2017-10-19,23107.470703125,23167.240234375,23052.669921875,23163.0390625,3504000
2017-10-20,23205.1796875,23328.83984375,23201.779296875,23328.630859375,4743800
2017-10-23,23348.94921875,23368.369140625,23273.9609375,23273.9609375,4568300
2017-10-24,23346.779296875,23485.25,23343.23046875,23441.759765625,4068500
2017-10-25,23431.08984375,23451.509765625,23251.109375,23329.4609375,3995600
2017-10-26,23380.890625,23459.83984375,23380.890625,23400.859375,3706000
2017-10-27,23419.16015625,23449.400390625,23353.16015625,23434.189453125,5188700
2017-10-30,23405.75,23428.75,23327.869140625,23348.740234375,4369000
2017-10-31,23369.220703125,23406.349609375,23334.390625,23377.240234375,3880500
2017-11-01,23442.900390625,23517.7109375,23388.91015625,23435.009765625,3612600
2017-11-02,23463.240234375,23531.380859375,23350.98046875,23516.259765625,3480400
2017-11-03,23549.58984375,23557.060546875,23481.5703125,23539.189453125,3122500
2017-11-06,23533.9609375,23574.859375,23520.75,23548.419921875,3251900
2017-11-07,23574.029296875,23602.119140625,23484.189453125,23557.23046875,2850800
2017-11-08,23542.599609375,23575.0,23510.560546875,23563.359375,2646700
2017-11-09,23492.08984375,23516.740234375,23310.01953125,23461.939453125,3054400
2017-11-10,23432.7109375,23452.19921875,23392.9609375,23422.2109375,3512800
2017-11-13,23367.470703125,23461.6796875,23343.33984375,23439.69921875,4912600
2017-11-14,23388.400390625,23414.080078125,23271.5703125,23409.470703125,5613300
2017-11-15,23334.58984375,23344.990234375,23242.75,23271.279296875,4043000
2017-11-16,23365.33984375,23492.189453125,23365.33984375,23458.359375,4020200
2017-11-17,23433.76953125,23433.76953125,23356.009765625,23358.240234375,3860000
2017-11-20,23370.7109375,23456.880859375,23360.580078125,23430.330078125,3153300
2017-11-21,23500.150390625,23617.80078125,23500.150390625,23590.830078125,3296500
2017-11-22,23597.240234375,23605.76953125,23507.609375,23526.1796875,2687600
2017-11-24,23552.75,23599.1796875,23551.58984375,23557.990234375,1186100
2017-11-27,23552.859375,23638.919921875,23545.01953125,23580.779296875,2963200
2017-11-28,23625.189453125,23849.609375,23617.109375,23836.7109375,3192400
2017-11-29,23883.259765625,23959.759765625,23872.58984375,23940.6796875,4014100
2017-11-30,24013.80078125,24327.8203125,24013.80078125,24272.349609375,4882000
2017-12-01,24305.400390625,24322.060546875,23921.900390625,24231.58984375,4179100
2017-12-04,24424.109375,24534.0390625,24288.189453125,24290.05078125,4242500
2017-12-05,24335.009765625,24349.740234375,24155.279296875,24180.640625,3711900
2017-12-06,24171.900390625,24229.349609375,24134.490234375,24140.91015625,3127200
2017-12-07,24116.599609375,24262.880859375,24101.240234375,24211.48046875,3190600
2017-12-08,24263.259765625,24330.119140625,24225.5,24329.16015625,2935900
2017-12-11,24338.109375,24389.720703125,24314.740234375,24386.029296875,3005800
2017-12-12,24452.9609375,24552.970703125,24443.830078125,24504.80078125,3422200
2017-12-13,24525.189453125,24666.01953125,24518.30078125,24585.4296875,3252800
2017-12-14,24631.009765625,24672.48046875,24508.66015625,24508.66015625,3147800
2017-12-15,24585.7109375,24688.619140625,24584.439453125,24651.740234375,6357400
2017-12-18,24739.560546875,24876.0703125,24739.560546875,24792.19921875,3548800
2017-12-19,24834.380859375,24850.109375,24715.599609375,24754.75,3353300
2017-12-20,24838.08984375,24852.439453125,24697.109375,24726.650390625,3417900
2017-12-21,24778.259765625,24850.91015625,24766.26953125,24782.2890625,3395300
2017-12-22,24764.0390625,24784.150390625,24717.509765625,24754.060546875,2551400
2017-12-26,24715.83984375,24778.130859375,24708.419921875,24746.2109375,2082900
2017-12-27,24766.51953125,24789.51953125,24731.6796875,24774.30078125,2258900
2017-12-28,24807.2109375,24839.23046875,24797.130859375,24837.509765625,2009600
2017-12-29,24849.630859375,24871.66015625,24719.220703125,24719.220703125,2707600
2018-01-02,24809.349609375,24864.189453125,24741.69921875,24824.009765625,3411300
2018-01-03,24850.44921875,24941.919921875,24825.55078125,24922.6796875,4567900
2018-01-04,24964.859375,25105.9609375,24963.26953125,25075.130859375,4032800
2018-01-05,25114.919921875,25299.7890625,25112.009765625,25295.869140625,3580200
2018-01-08,25308.400390625,25311.990234375,25235.41015625,25283.0,3413900
2018-01-09,25312.05078125,25439.779296875,25308.41015625,25385.80078125,3334900
2018-01-10,25348.130859375,25404.919921875,25256.990234375,25369.130859375,3414700
2018-01-11,25398.599609375,25575.419921875,25396.189453125,25574.73046875,3468300
2018-01-12,25638.390625,25810.4296875,25633.080078125,25803.189453125,3763900
2018-01-16,25987.619140625,26086.119140625,25702.990234375,25792.859375,6065200
2018-01-17,25910.779296875,26130.44921875,25865.01953125,26115.650390625,5227200
2018-01-18,26149.55078125,26153.419921875,25947.3203125,26017.810546875,4927800
2018-01-19,25987.349609375,26071.720703125,25942.830078125,26071.720703125,5850000
2018-01-22,26025.3203125,26215.23046875,25974.650390625,26214.599609375,4312000
2018-01-23,26214.869140625,26246.189453125,26143.900390625,26210.810546875,4334900
2018-01-24,26282.0703125,26392.80078125,26106.939453125,26252.119140625,5187900
2018-01-25,26313.060546875,26458.25,26259.720703125,26392.7890625,4013900
2018-01-26,26466.740234375,26616.7109375,26425.349609375,26616.7109375,4777800
2018-01-29,26584.279296875,26608.900390625,26435.33984375,26439.48046875,4210000
2018-01-30,26198.44921875,26256.990234375,26028.419921875,26076.890625,4483300
2018-01-31,26268.169921875,26338.029296875,26050.98046875,26149.390625,4791300
2018-02-01,26083.0390625,26306.69921875,26014.439453125,26186.7109375,4106200
2018-02-02,26061.7890625,26061.7890625,25490.66015625,25520.9609375,5228800
2018-02-05,25337.869140625,25520.529296875,23923.880859375,24345.75,7144500
2018-02-06,24085.169921875,24946.23046875,23778.740234375,24912.76953125,8239400
2018-02-07,24892.869140625,25293.9609375,24785.439453125,24893.349609375,5046200
2018-02-08,24902.30078125,24903.6796875,23849.23046875,23860.4609375,6575000
2018-02-09,23992.669921875,24382.140625,23360.2890625,24190.900390625,7350300
2018-02-12,24337.759765625,24765.16015625,24290.48046875,24601.26953125,4966100
2018-02-13,24540.330078125,24705.720703125,24421.029296875,24640.44921875,3744100
2018-02-14,24535.8203125,24925.94921875,24490.359375,24893.490234375,4311600
2018-02-15,25047.8203125,25203.94921875,24809.419921875,25200.369140625,4167800
2018-02-16,25165.939453125,25432.419921875,25149.259765625,25219.380859375,4067300
2018-02-20,25124.91015625,25179.009765625,24884.189453125,24964.75,4215100
2018-02-21,24988.060546875,25267.990234375,24792.990234375,24797.779296875,4560700
2018-02-22,24855.41015625,25156.720703125,24854.830078125,24962.48046875,3789000
2018-02-23,25050.509765625,25313.91015625,25028.73046875,25309.990234375,3354200
2018-02-26,25403.349609375,25732.80078125,25398.560546875,25709.26953125,4733600
2018-02-27,25735.779296875,25800.349609375,25407.830078125,25410.029296875,4383900
2018-02-28,25485.150390625,25576.150390625,25022.419921875,25029.19921875,4518700
2018-03-01,25024.0390625,25185.349609375,24442.560546875,24608.98046875,5062800
2018-03-02,24394.91015625,24592.4609375,24217.759765625,24538.060546875,4371300
2018-03-05,24471.310546875,24961.0,24387.150390625,24874.759765625,3839100
2018-03-06,24965.890625,24995.240234375,24708.41015625,24884.119140625,3317700
2018-03-07,24758.150390625,24849.6796875,24535.119140625,24801.359375,3940700
2018-03-08,24853.41015625,24950.490234375,24703.05078125,24895.2109375,3273000
2018-03-09,25004.890625,25336.330078125,25004.890625,25335.740234375,3715700
2018-03-12,25372.439453125,25449.150390625,25152.01953125,25178.609375,3625800
2018-03-13,25257.75,25376.400390625,24947.5,25007.029296875,4478800
2018-03-14,25086.970703125,25130.119140625,24668.830078125,24758.119140625,3568300
2018-03-15,24837.2890625,25053.869140625,24753.2890625,24873.66015625,3163100
2018-03-16,24877.33984375,25031.0,24857.08984375,24946.509765625,6542400
2018-03-19,24893.689453125,24893.689453125,24453.140625,24610.91015625,3779900
2018-03-20,24650.640625,24803.609375,24650.640625,24727.26953125,3425100
2018-03-21,24723.490234375,24977.650390625,24655.400390625,24682.310546875,3432300
2018-03-22,24526.009765625,24526.009765625,23938.740234375,23957.890625,4392800
2018-03-23,23995.1796875,24108.470703125,23509.060546875,23533.19921875,4825500
2018-03-26,23825.740234375,24232.30078125,23741.220703125,24202.599609375,4795400
2018-03-27,24276.619140625,24446.220703125,23708.73046875,23857.7109375,5244800
2018-03-28,23883.080078125,24092.470703125,23728.669921875,23848.419921875,5300400
2018-03-29,23949.1796875,24314.30078125,23928.130859375,24103.109375,4635500
2018-04-02,24076.599609375,24123.80078125,23344.51953125,23644.189453125,5098200
2018-04-03,23698.330078125,24044.349609375,23664.330078125,24033.359375,3941300
2018-04-04,23654.150390625,24308.9609375,23523.16015625,24264.30078125,3885400
2018-04-05,24313.91015625,24622.259765625,24313.91015625,24505.220703125,3477900
2018-04-06,24373.599609375,24434.400390625,23738.19921875,23932.759765625,3959900
2018-04-09,24037.51953125,24373.1796875,23954.830078125,23979.099609375,3807900
2018-04-10,24198.94921875,24511.349609375,24198.94921875,24408.0,3685900
2018-04-11,24274.189453125,24366.5703125,24150.869140625,24189.44921875,2863600
2018-04-12,24302.8203125,24592.119140625,24302.8203125,24483.05078125,3361300
2018-04-13,24582.8203125,24646.44921875,24243.740234375,24360.140625,3318900
2018-04-16,24483.150390625,24675.359375,24480.19921875,24573.0390625,3050700
2018-04-17,24681.7890625,24858.970703125,24681.7890625,24786.630859375,3424100
2018-04-18,24820.849609375,24832.5390625,24721.08984375,24748.0703125,3020300
2018-04-19,24711.30078125,24762.48046875,24557.029296875,24664.890625,3811100
2018-04-20,24657.390625,24678.0703125,24375.0390625,24462.939453125,5377700
2018-04-23,24488.0703125,24536.890625,24328.5390625,24448.689453125,3510300
2018-04-24,24579.939453125,24579.939453125,23828.73046875,24024.130859375,4681800
2018-04-25,24070.19921875,24146.33984375,23823.080078125,24083.830078125,4371000
2018-04-26,24128.720703125,24402.4609375,24128.720703125,24322.33984375,3903600
2018-04-27,24342.140625,24359.380859375,24194.44921875,24311.189453125,3928100
2018-04-30,24410.41015625,24498.23046875,24163.080078125,24163.150390625,4166500
2018-05-01,24117.2890625,24117.2890625,23808.189453125,24099.05078125,3800700
2018-05-02,24097.630859375,24185.51953125,23886.30078125,23924.98046875,3853500
2018-05-03,23836.23046875,23996.150390625,23531.310546875,23930.150390625,3892400
2018-05-04,23865.220703125,24333.349609375,23778.869140625,24262.509765625,3294800
2018-05-07,24317.66015625,24479.44921875,24263.419921875,24357.3203125,3076700
2018-05-08,24341.349609375,24412.33984375,24198.33984375,24360.2109375,3449400
2018-05-09,24399.1796875,24586.48046875,24323.869140625,24542.5390625,3615800
2018-05-10,24591.66015625,24794.990234375,24575.91015625,24739.529296875,3042100
2018-05-11,24758.640625,24868.650390625,24717.5,24831.169921875,2741500
2018-05-14,24879.369140625,24994.189453125,24862.51953125,24899.41015625,2828600
2018-05-15,24809.55078125,24809.55078125,24629.390625,24706.41015625,3019000
2018-05-16,24722.3203125,24801.189453125,24672.7890625,24768.9296875,2808100
2018-05-17,24752.400390625,24839.490234375,24639.400390625,24713.98046875,3146500
2018-05-18,24707.720703125,24774.970703125,24664.869140625,24715.08984375,2697000
2018-05-21,24883.060546875,25086.490234375,24883.060546875,25013.2890625,3089200
2018-05-22,25047.55078125,25064.990234375,24812.060546875,24834.41015625,2882000
2018-05-23,24757.7109375,24889.4609375,24667.119140625,24886.810546875,3996100
2018-05-24,24877.359375,24877.359375,24605.900390625,24811.759765625,3470500
2018-05-25,24781.2890625,24824.220703125,24687.810546875,24753.08984375,2572100
2018-05-29,24606.58984375,24635.1796875,24247.83984375,24361.44921875,3958100
2018-05-30,24467.830078125,24714.48046875,24459.08984375,24667.779296875,3248700
2018-05-31,24620.7890625,24620.7890625,24352.150390625,24415.83984375,4297400
2018-06-01,24542.08984375,24673.599609375,24542.08984375,24635.2109375,3157100
2018-06-04,24727.55078125,24859.369140625,24722.140625,24813.689453125,3404000
2018-06-05,24820.119140625,24838.779296875,24710.8203125,24799.98046875,3063400
2018-06-06,24854.140625,25146.4609375,24854.140625,25146.390625,3160900
2018-06-07,25192.140625,25326.08984375,25164.48046875,25241.41015625,3576800
2018-06-08,25209.2890625,25325.630859375,25165.69921875,25316.529296875,3175100
2018-06-11,25336.669921875,25402.830078125,25290.19921875,25322.310546875,2767400
2018-06-12,25346.8203125,25364.369140625,25247.0390625,25320.73046875,2657500
2018-06-13,25328.650390625,25362.0703125,25191.419921875,25201.19921875,3297000
2018-06-14,25254.650390625,25332.5,25138.599609375,25175.310546875,3411700
2018-06-15,25116.7109375,25130.8203125,24894.380859375,25090.48046875,6593700
2018-06-18,24944.279296875,25003.099609375,24825.76953125,24987.470703125,3370700
2018-06-19,24763.58984375,24763.58984375,24567.75,24700.2109375,3763800
2018-06-20,24771.169921875,24804.759765625,24628.390625,24657.80078125,3595200
2018-06-21,24639.2109375,24639.2109375,24406.630859375,24461.69921875,3495700
2018-06-22,24526.970703125,24663.1796875,24526.970703125,24580.890625,4739700
2018-06-25,24463.73046875,24463.73046875,24084.390625,24252.80078125,4391300
2018-06-26,24281.890625,24384.2109375,24241.220703125,24283.109375,3011300
2018-06-27,24303.109375,24569.01953125,24115.8203125,24117.58984375,3137900
2018-06-28,24064.189453125,24308.16015625,23997.2109375,24216.05078125,3050200
2018-06-29,24323.9296875,24509.51953125,24269.7109375,24271.41015625,3290700
2018-07-02,24161.529296875,24319.419921875,24077.560546875,24307.1796875,2441100
2018-07-03,24359.390625,24444.880859375,24150.849609375,24174.8203125,1609600
2018-07-05,24285.8203125,24372.80078125,24177.439453125,24356.740234375,2376700
2018-07-06,24352.470703125,24520.2890625,24281.470703125,24456.48046875,2194500
2018-07-09,24519.19921875,24796.51953125,24518.4296875,24776.58984375,2405800
2018-07-10,24806.970703125,24945.380859375,24806.970703125,24919.66015625,2350400
2018-07-11,24789.48046875,24815.16015625,24663.8203125,24700.44921875,2373700
2018-07-12,24802.900390625,24939.970703125,24802.900390625,24924.890625,2331500
2018-07-13,24926.0703125,25043.2109375,24890.060546875,25019.41015625,2555200
2018-07-16,25025.580078125,25072.41015625,24979.640625,25064.359375,2312700
2018-07-17,25033.919921875,25155.390625,24989.609375,25119.890625,2504500
2018-07-18,25133.7890625,25215.3203125,25101.119140625,25199.2890625,2528700
2018-07-19,25139.150390625,25154.169921875,25052.619140625,25064.5,2857600
2018-07-20,25041.140625,25124.099609375,24986.349609375,25058.119140625,2740800
2018-07-23,25036.900390625,25081.44921875,24983.330078125,25044.2890625,2288200
2018-07-24,25092.4296875,25286.619140625,25092.4296875,25241.939453125,2749400
2018-07-25,25183.69921875,25432.869140625,25113.55078125,25414.099609375,2736700
2018-07-26,25468.55078125,25587.240234375,25463.16015625,25527.0703125,2975300
2018-07-27,25520.51953125,25580.220703125,25370.0703125,25451.060546875,3296800
2018-07-30,25439.3203125,25500.16015625,25287.380859375,25306.830078125,2968800
2018-07-31,25345.2109375,25490.98046875,25345.2109375,25415.189453125,3487000
2018-08-01,25461.630859375,25488.80078125,25278.3203125,25333.8203125,3158800
2018-08-02,25256.44921875,25360.48046875,25120.0703125,25326.16015625,3077000
2018-08-03,25360.369140625,25467.900390625,25325.169921875,25462.580078125,2390200
2018-08-06,25437.4296875,25540.01953125,25381.380859375,25502.1796875,2389900
2018-08-07,25551.650390625,25692.720703125,25551.650390625,25628.91015625,2399100
2018-08-08,25615.720703125,25634.109375,25557.48046875,25583.75,2177700
2018-08-09,25589.7890625,25613.310546875,25492.689453125,25509.23046875,2149700
2018-08-10,25401.189453125,25401.189453125,25222.880859375,25313.140625,2344800
2018-08-13,25327.189453125,25381.390625,25153.9296875,25187.69921875,2199900
2018-08-14,25215.689453125,25339.509765625,25201.869140625,25299.919921875,2192100
2018-08-15,25235.369140625,25235.369140625,24965.76953125,25162.41015625,2958100
2018-08-16,25294.970703125,25607.33984375,25294.970703125,25558.73046875,3424300
2018-08-17,25550.80078125,25728.16015625,25521.66015625,25669.3203125,2841600
2018-08-20,25727.69921875,25790.169921875,25716.41015625,25758.689453125,2485700
2018-08-21,25786.990234375,25888.8203125,25784.900390625,25822.2890625,2416200
2018-08-22,25825.060546875,25836.16015625,25722.4296875,25733.599609375,2004800
2018-08-23,25714.859375,25762.560546875,25608.01953125,25656.98046875,2132700
2018-08-24,25688.580078125,25826.05078125,25688.580078125,25790.349609375,2003300
2018-08-27,25882.7109375,26067.5703125,25882.7109375,26049.640625,2205100
2018-08-28,26092.69921875,26122.240234375,26037.849609375,26064.01953125,2114700
2018-08-29,26082.529296875,26167.939453125,26035.30078125,26124.5703125,2149600
2018-08-30,26099.009765625,26104.369140625,25934.80078125,25986.919921875,2404400
2018-08-31,25964.849609375,26028.830078125,25879.76953125,25964.8203125,2734400
2018-09-04,25916.0703125,25971.76953125,25805.94921875,25952.48046875,2546000
2018-09-05,25919.83984375,26011.220703125,25871.0390625,25974.990234375,2892100
2018-09-06,25973.01953125,26073.6796875,25880.83984375,25995.869140625,2623800
2018-09-07,25951.01953125,26002.990234375,25818.390625,25916.5390625,2813500
2018-09-10,25991.91015625,26039.9609375,25854.130859375,25857.0703125,2521700
2018-09-11,25841.140625,26019.919921875,25754.3203125,25971.060546875,2659600
2018-09-12,25989.0703125,26145.720703125,25929.4296875,25998.919921875,2827700
2018-09-13,26083.939453125,26191.640625,26067.080078125,26145.990234375,2608000
2018-09-14,26169.560546875,26211.109375,26068.2890625,26154.669921875,2286400
2018-09-17,26151.66015625,26184.470703125,26030.349609375,26062.119140625,2302300
2018-09-18,26076.2109375,26317.33984375,26076.2109375,26246.9609375,2430000
2018-09-19,26287.83984375,26464.41015625,26280.759765625,26405.759765625,2513300
2018-09-20,26519.390625,26697.490234375,26519.390625,26656.98046875,2604800
2018-09-21,26726.25,26769.16015625,26680.369140625,26743.5,6576200
2018-09-24,26705.25,26709.939453125,26548.6796875,26562.05078125,2548500
2018-09-25,26601.580078125,26634.849609375,26475.580078125,26492.2109375,2341100
2018-09-26,26536.859375,26606.08984375,26349.33984375,26385.279296875,2626200
2018-09-27,26418.26953125,26557.009765625,26379.94921875,26439.9296875,2263500
2018-09-28,26407.66015625,26515.759765625,26383.5703125,26458.310546875,2640300
2018-10-01,26598.359375,26737.98046875,26596.05078125,26651.2109375,2383200
2018-10-02,26648.91015625,26824.779296875,26627.66015625,26773.939453125,2582900
2018-10-03,26833.470703125,26951.810546875,26789.080078125,26828.390625,2801300
2018-10-04,26784.080078125,26793.8203125,26471.609375,26627.48046875,2896000
2018-10-05,26632.76953125,26676.16015625,26301.810546875,26447.05078125,2671000
2018-10-08,26399.44921875,26529.349609375,26223.08984375,26486.779296875,2730200
2018-10-09,26469.189453125,26539.939453125,26324.16015625,26430.5703125,2825600
2018-10-10,26441.73046875,26487.869140625,25567.099609375,25598.740234375,4382000
2018-10-11,25518.390625,25683.640625,24899.76953125,25052.830078125,5228800
2018-10-12,25407.630859375,25467.55078125,25000.830078125,25339.990234375,3975100
2018-10-15,25332.4609375,25482.419921875,25243.880859375,25250.55078125,2873200
2018-10-16,25351.529296875,25817.6796875,25351.529296875,25798.419921875,3058000
2018-10-17,25705.869140625,25810.08984375,25479.16015625,25706.6796875,2982100
2018-10-18,25645.560546875,25691.4609375,25236.009765625,25379.44921875,3280200
2018-10-19,25421.08984375,25608.7109375,25350.01953125,25444.33984375,3508100
2018-10-22,25492.140625,25561.33984375,25236.05078125,25317.41015625,3149400
2018-10-23,25038.4609375,25307.69921875,24768.7890625,25191.4296875,4364300
2018-10-24,25172.880859375,25306.23046875,24533.189453125,24583.419921875,4964000
2018-10-25,24736.5390625,25104.2890625,24645.560546875,24984.55078125,4396700
2018-10-26,24770.25,24916.16015625,24445.189453125,24688.310546875,5053100
2018-10-29,24818.98046875,25040.580078125,24122.23046875,24442.919921875,4438500
2018-10-30,24482.0390625,24906.6796875,24415.689453125,24874.640625,4700500
2018-10-31,25008.8203125,25336.55078125,25008.8203125,25115.759765625,4489300
2018-11-01,25142.080078125,25396.470703125,25108.109375,25380.740234375,3839700
2018-11-02,25443.599609375,25578.98046875,25078.720703125,25270.830078125,4294800
2018-11-05,25261.470703125,25507.349609375,25261.470703125,25461.69921875,3347400
2018-11-06,25452.830078125,25651.859375,25444.900390625,25635.009765625,2654500
2018-11-07,25788.4609375,26200.140625,25765.880859375,26180.30078125,3617800
2018-11-08,26139.58984375,26277.8203125,26081.900390625,26191.220703125,2956500
2018-11-09,26149.109375,26161.490234375,25882.91015625,25989.30078125,3244500
2018-11-12,25959.330078125,25966.7109375,25340.509765625,25387.1796875,3469100
2018-11-13,25321.2109375,25511.029296875,25193.779296875,25286.490234375,3396900
2018-11-14,25388.080078125,25501.2890625,24935.8203125,25080.5,3842400
2018-11-15,25061.48046875,25354.560546875,24787.7890625,25289.26953125,3927500
2018-11-16,25242.349609375,25510.23046875,25147.80078125,25413.220703125,3544600
2018-11-19,25392.609375,25392.609375,24900.98046875,25017.439453125,3580900
2018-11-20,24618.6796875,24707.259765625,24368.98046875,24465.640625,4459200
2018-11-21,24541.650390625,24669.7890625,24463.279296875,24464.689453125,2893700
2018-11-23,24336.400390625,24408.80078125,24268.740234375,24285.94921875,1559400
2018-11-26,24364.130859375,24673.2890625,24364.130859375,24640.240234375,3062800
2018-11-27,24557.01953125,24750.73046875,24416.029296875,24748.73046875,3082500
2018-11-28,24832.83984375,25368.9296875,24832.83984375,25366.4296875,3621600
2018-11-29,25343.650390625,25479.0390625,25202.7890625,25338.83984375,3051100
2018-11-30,25307.140625,25549.7109375,25250.970703125,25538.4609375,4822500
2018-12-03,25779.5703125,25980.2109375,25670.509765625,25826.4296875,3884800
2018-12-04,25752.560546875,25773.119140625,25008.109375,25027.0703125,4189000
2018-12-06,24737.419921875,24951.009765625,24242.220703125,24947.669921875,4716900
2018-12-07,24918.8203125,25095.619140625,24284.779296875,24388.94921875,3982300
2018-12-10,24360.94921875,24500.810546875,23881.369140625,24423.259765625,3896900
2018-12-11,24719.91015625,24791.259765625,24221.060546875,24370.240234375,3429600
2018-12-12,24509.08984375,24828.2890625,24509.08984375,24527.26953125,3443300
2018-12-13,24575.859375,24740.9609375,24473.2890625,24597.380859375,2999700
2018-12-14,24408.0390625,24431.140625,24033.7890625,24100.509765625,4169400
2018-12-17,23986.830078125,24088.080078125,23456.880859375,23592.98046875,4667400
2018-12-18,23769.130859375,23927.76953125,23516.01953125,23675.640625,4080700
2018-12-19,23693.330078125,24057.33984375,23162.640625,23323.66015625,5035500
2018-12-20,23224.119140625,23282.19921875,22644.310546875,22859.599609375,5767000
2018-12-21,22871.740234375,23254.58984375,22396.33984375,22445.369140625,9005100
2018-12-24,22317.279296875,22339.869140625,21792.19921875,21792.19921875,3084200
2018-12-26,21857.73046875,22878.919921875,21712.529296875,22878.44921875,4330800
2018-12-27,22629.060546875,23138.890625,22267.419921875,23138.8203125,4079400
2018-12-28,23213.609375,23381.880859375,22981.330078125,23062.400390625,3365100
2018-12-31,23153.939453125,23333.1796875,23118.30078125,23327.4609375,2888300
2019-01-02,23058.609375,23413.470703125,22928.58984375,23346.240234375,3215700
2019-01-03,23176.390625,23176.390625,22638.41015625,22686.220703125,4242400
2019-01-04,22894.919921875,23518.640625,22894.919921875,23433.16015625,3960200
2019-01-07,23474.259765625,23687.740234375,23301.58984375,23531.349609375,3342000
2019-01-08,23680.3203125,23864.650390625,23581.44921875,23787.44921875,3174200
2019-01-09,23844.26953125,24084.7109375,23703.16015625,23879.119140625,3245700
2019-01-10,23811.109375,24014.779296875,23703.25,24001.919921875,3381500
2019-01-11,23940.009765625,23996.3203125,23798.16015625,23995.94921875,2626500
2019-01-14,23880.529296875,23964.900390625,23765.240234375,23909.83984375,2775600
2019-01-15,23914.109375,24099.140625,23887.9296875,24065.58984375,2915700
2019-01-16,24139.91015625,24288.609375,24119.720703125,24207.16015625,3028300
2019-01-17,24147.08984375,24474.4609375,24088.900390625,24370.099609375,2885900
2019-01-18,24534.189453125,24750.220703125,24459.029296875,24706.349609375,3729700
2019-01-22,24607.759765625,24607.759765625,24244.310546875,24404.48046875,3384800
2019-01-23,24577.25,24700.98046875,24307.169921875,24575.619140625,3186000
2019-01-24,24579.9609375,24626.30078125,24422.73046875,24553.240234375,3201700
2019-01-25,24687.2109375,24860.150390625,24676.75,24737.19921875,3768900
2019-01-28,24596.98046875,24596.98046875,24323.939453125,24528.220703125,3471700
2019-01-29,24519.619140625,24674.869140625,24504.0390625,24579.9609375,3308700
2019-01-30,24826.51953125,25109.619140625,24790.900390625,25014.859375,3973300
2019-01-31,24954.48046875,25049.619140625,24842.08984375,24999.669921875,5073500
2019-02-01,25025.310546875,25193.150390625,24982.490234375,25063.890625,3720900
2019-02-04,25062.119140625,25239.91015625,24977.669921875,25239.369140625,2985400
2019-02-05,25287.9296875,25427.3203125,25287.650390625,25411.51953125,3106500
2019-02-06,25371.5703125,25439.0390625,25312.060546875,25390.30078125,2475900
2019-02-07,25265.810546875,25314.259765625,25000.51953125,25169.529296875,2954600
2019-02-08,25042.359375,25106.390625,24883.0390625,25106.330078125,2482100
2019-02-11,25142.810546875,25196.75,25009.099609375,25053.109375,2417000
2019-02-12,25152.029296875,25458.98046875,25152.029296875,25425.759765625,2781100
2019-02-13,25480.859375,25625.94921875,25480.859375,25543.26953125,2633300
2019-02-14,25460.650390625,25558.900390625,25308.08984375,25439.390625,3130100
2019-02-15,25564.630859375,25883.720703125,25564.630859375,25883.25,3285300
2019-02-19,25849.849609375,25961.439453125,25820.009765625,25891.3203125,2806200
2019-02-20,25872.259765625,25986.19921875,25846.48046875,25954.439453125,2878800
2019-02-21,25922.41015625,25938.880859375,25762.2109375,25850.630859375,2557100
2019-02-22,25906.26953125,26052.900390625,25906.26953125,26031.810546875,2797600
